半兽人	5804	20	5	0	30	25	30	10	10	200	4	20	0	0	40	0	0	60	0	0	0	0	0	0	0	1	0	0	7	107803	100	0	214		1	7300	7400								
欧奴奇美拉	5901	80	5	9	50	30	30	30	30	300	6	0	5	5	30	30	30	30	50	50	50	50	50	50	1	0	5	5	10	107900	100	0			0	7300	7400								
艾德奇美拉	5902	80	5	9	50	30	30	30	30	300	6	0	5	5	30	30	30	30	50	50	50	50	50	50	1	0	5	5	10	107901	100	0			0	7300	7400								
依鲁特奇美拉	5903	80	5	9	50	30	30	30	30	300	6	0	5	5	30	30	30	30	50	50	50	50	50	50	1	0	5	5	10	107902	100	0			0	7300	7400								
欧特奇美拉	5904	80	5	9	50	30	30	30	30	300	6	0	5	5	30	30	30	30	50	50	50	50	50	50	1	0	5	5	10	107903	100	0			0	7300	7400								
艾克尼奇美拉	5905	80	5	9	50	30	30	30	30	300	6	0	5	5	30	30	30	30	50	50	50	50	50	50	1	0	5	5	10	107904	100	0			0	7300	7400								
苍蝇王	5911	100	5	9	40	40	40	40	40	300	6	0	5	5	50	50	50	50	100	100	100	100	100	100	2	0	5	5	10	107910	100	0			0	7300	7400								
地狱大公	5912	100	5	9	40	40	40	40	40	300	6	0	5	5	50	50	50	50	100	100	100	100	100	100	2	0	5	5	10	107911	100	0			0	7300	7400								
比利尔	5913	100	5	9	40	40	40	40	40	300	6	0	5	5	50	50	50	50	100	100	100	100	100	100	2	0	5	5	10	107912	100	0			0	7300	7400								
路西法	5914	100	5	9	40	40	40	40	40	300	6	0	5	5	50	50	50	50	100	100	100	100	100	100	2	0	5	5	10	107913	100	0			0	7300	7400								
撒旦	5915	100	5	9	40	40	40	40	40	300	6	0	5	5	50	50	50	50	100	100	100	100	100	100	2	0	5	5	10	107914	100	0			0	7300	7400								
彼特	6000	30	5	9	100	25	25	15	60	300	6	100	10	3	0	50	50	0	100	100	100	100	100	100	0	0	10	10	10	106452	100	0			0	7300	7400								
古利	6001	30	5	3	26	27	25	28	14	200	4	10	5	0	30	70	0	0	50	50	50	50	50	50	0	1	3	3	7	101252	100	0			0	7300	7400	930							
古拉	6002	30	5	6	46	14	45	3	19	150	3	30	5	0	0	0	50	50	50	50	50	50	50	50	0	3	3	3	8	107013	100	0			0	7300	7400	830							
口袋龙	6003	20	5	1	10	30	20	25	20	200	4	20	0	0	50	0	0	50	0	0	0	0	0	0	0	4	0	0	7	107710	100	0			0	7300	7400								
半兽人	6004	20	5	0	30	25	30	5	10	200	4	20	0	0	60	40	0	0	0	0	0	0	0	0	0	1	0	0	7	107803	100	0			0	7300	7400								
哥布林	6005	20	5	0	20	20	20	10	5	50	1	40	0	0	70	30	0	0	0	0	0	0	0	0	0	3	0	0	9	101800	100	0			0	7300	7400								
石怪	6006	20	5	8	15	36	41	2	11	200	4	10	0	0	100	0	0	0	0	0	0	0	0	0	0	1	0	0	7	101621	100	0			0	7300	7400								
树精之王	6007	20	5	5	100	15	15	15	30	300	6	0	0	0	50	50	50	50	10	10	10	10	10	10	1	0	0	0	6	101406	100	0			0	7300	7400	5							
单眼巨人	6008	20	5	0	25	35	18	2	20	250	5	0	0	0	0	100	0	0	0	0	0	0	0	0	1	0	0	0	6	101811	100	0			0	7300	7400								
巨人	6009	20	5	0	25	35	12	8	20	250	5	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	6	101810	100	0			0	7300	7400	330							
泰坦巨人	6010	20	5	0	25	35	16	4	20	250	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	6	101812	100	0			0	7300	7400								
亚特拉斯巨神	6011	20	5	0	25	35	15	5	20	250	5	0	0	0	0	0	100	0	0	0	0	0	0	0	1	0	0	0	6	101813	100	0			0	7300	7400	1230							
蜥蜴斗士团	6012	20	5	0	60	15	60	15	0	300	6	100	0	0	30	30	30	30	100	100	100	100	100	100	1	4	0	0	10	101823	100	0			0	7300	7400								
13	6013	100	5	2	650	35	150	35	300	300	6	0	0	0	40	40	40	40	50	50	50	50	50	50	0	0	0	0	6	107100	100	0			0	7300	7400								
妖草	6014	100	5	0	1	0	0	0	0	300	6	0													0	0			10	100083	100	0			0	7300	7400								
猪老大	6015	100	5	9	100	30	15	10	3	300	6	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	10	101821	100	0			0	7300	7400								
山桃盗贼团	6016	100	5	0	180	45	40	8	3	300	6	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	10	101821	100	0			0	7300	7400								
无限刀流的艾吉	6017	100	5	0	280	50	38	24	38	300	6	0	0	0	40	40	40	40	0	0	0	0	0	0	0	0	0	0	10	100578	100	0			0	7300	7400								
刃 A	6018	100	5	0	30	25	20	25	20	300	6	0	0	0	20	20	20	20	0	0	0	0	0	0	0	0	0	0	10	101601	100	0			0	7300	7400								
刃 B	6019	100	5	0	30	15	20	25	20	300	6	0	0	0	20	20	20	20	0	0	0	0	0	0	0	0	0	0	10	101600	100	0			0	7300	7400								
海神	6020	50	5	9	586	12	12	6	355	300	6	0	10	0	20	20	20	20	100	100	100	100	100	100	2	0	5	5	10	107701	100	0			0	7300	7400								
祢宜	6021	30	5	1	25	35	35	15	15	150	3	20	5	0	70	0	0	30	50	50	50	50	50	50	2	2	3	3	8	101700	100	0			0	7300	7400								
祢宜	6022	30	5	1	21	40	40	11	13	150	3	20	5	0	30	70	0	0	50	50	50	50	50	50	2	2	3	3	8	101701	100	0			0	7300	7400	30							
祢宜	6023	30	5	1	23	34	33	18	17	150	3	20	5	0	0	30	70	0	50	50	50	50	50	50	2	2	3	3	8	101702	100	0			0	7300	7400								
祢宜	6024	30	5	1	26	39	31	13	16	150	3	20	5	0	0	0	30	70	50	50	50	50	50	50	2	2	3	3	8	101703	100	0			0	7300	7400								
纸垂	6025	30	5	0	20	20	20	40	25	150	3	100	5	5	90	0	0	10	50	50	50	50	50	50	2	2	5	5	8	101830	100	0			0	7300	7400	1730							
伊瓦希米滋	6026	30	5	9	200	50	50	0	100	300	6	30	5	0	30	30	30	30	50	50	50	50	50	50	2	0	5	5	10	105158	100	0			0	7300	7400								
山贼杨恰那	6027	30	5	9	145	30	30	0	45	300	6	30	5	0	0	50	50	0	50	50	50	50	50	50	2	0	5	5	10	105114	100	0			0	7300	7400								
山贼娜娜尔	6028	30	5	9	95	50	20	50	35	300	6	30	5	0	30	70	0	0	50	50	50	50	50	50	2	0	5	5	10	105320	100	0			0	7300	7400								
山贼伊欧那	6029	30	5	9	100	0	50	0	100	300	6	30	5	0	50	0	0	50	50	50	50	50	50	50	2	0	5	5	10	105095	100	0			0	7300	7400								
阿德基姆	6030	30	5	9	250	46	31	8	60	300	6	0	3	2	25	25	25	25	25	25	25	25	25	25	2	0	3	3	10	106577	0	0			0	7300	7400								
阿德基姆	6031	30	5	9	400	43	38	6	120	300	6	0	4	4	40	40	40	40	50	50	50	50	50	50	2	0	4	6	10	106577	0	0			0	7300	7400								
海贼德奇	6032	30	5	9	150	50	10	130	20	300	6	0	5	20	30	30	30	30	50	50	50	50	50	50	1	0	1	5	10	100727	100	0			0	7300	7400								
头目	6033	50	5	9	300	45	30	0	50	300	6	0	10	0	30	30	30	30	100	100	100	100	100	100	1	0	10	10	10	101824	100	0			0	7300	7400								
手下	6034	20	5	0	20	32	21	29	12	300	6	30	0	0	25	25	25	25	0	0	0	0	0	0	0	4	0	0	7	101822	100	0			0	7300	7400								
虚弱的雏鸟	6035	20	5	3	3	3	3	3	3	500	3	30	0	0	0	0	20	80	0	0	0	0	0	0	1	0	0	0	8	107213	100	0			0	15002									
小豆	6036	40	5	0	200	48	18	30	80	300	6	0	10	20	25	25	25	25	100	100	100	100	100	100	2	1	0	0	0	106627	100	0			0	7300	7400								
小梅	6037	40	5	0	270	48	15	25	80	300	6	0	10	25	25	25	25	25	100	100	100	100	100	100	2	1	0	0	5	106626	100	0			0	7300	7400								
小樱	6038	40	5	0	270	48	15	25	80	300	6	0	10	25	25	25	25	25	100	100	100	100	100	100	2	1	0	0	5	106627	100	0			0	7300	7400								
山吹	6039	40	5	0	270	48	15	25	80	300	6	0	10	25	25	25	25	25	100	100	100	100	100	100	2	1	0	0	5	106627	100	0			0	7300	7400								
小梅	6040	40	5	0	300	2	2	2	2	300	6	100	0	10	25	25	25	25	100	100	100	100	100	100	2	1	0	0	0	106626	100	0			0	7300	7400								
小樱	6041	40	5	0	300	2	2	30	2	300	6	100	0	10	25	25	25	25	100	100	100	100	100	100	2	1	0	0	0	106627	100	0			0	7300	7400								
山吹	6042	40	5	0	300	2	2	100	2	300	6	100	0	10	25	25	25	25	100	100	100	100	100	100	2	1	0	0	0	106627	100	0			0	7300	7400								
喷火兽盖美拉	6043	80	5	9	350	34	2	4	135	300	6	0	15	15	30	30	30	30	50	50	50	50	50	50	1	0	3	3	10	107900	100	0			0	7300	7400								
时雨	6044	40	5	9	300	42	12	30	96	300	6	0	10	30	30	30	30	30	100	100	100	100	100	100	2	1	4	0	0	106479	100	0			0	7300	7400								
忍者	6045	40	5	9	66	43	14	30	50	300	6	0	10	15	25	25	25	25	50	50	50	50	50	50	2	1	0	0	0	106052	100	0			0	7300	7400								
米特拉将军	6046	40	5	9	330	41	14	23	140	300	6	0	10	20	25	25	25	25	100	100	100	100	100	100	2	1	2	0	0	100528	100	0			0	7300	7400								
匍匐冒出的阴影	6047	40	5	7	100	35	20	4	72	300	6	0	10	2	25	25	25	25	80	80	80	80	80	80	2	1	1	0	0	101530	100	0			0	7300	7400								
露比	6048	80	5	9	350	20	10	12	150	300	6	0	8	24	30	30	30	30	100	100	100	100	100	100	1	0	1	1	10	100654	100	0			0	7300	7400								
小水果蝙蝠	6049	80	5	9	140	38	4	4	58	300	6	0	10	5	25	25	25	25	80	80	80	80	80	80	1	0	1	15	10	101243	100	0			0	7300	7400								
口袋龙	6050	80	5	9	80	35	5	5	70	300	6	0	8	5	25	25	25	25	50	50	50	50	50	50	1	0	1		10	107710	100	0			0	7300	7400								
迷你龙	6051	80	5	9	80	35	5	5	70	300	6	0	8	5	25	25	25	25	50	50	50	50	50	50	1	0	1		10	107711	100	0			0	7300	7400								
雏龙	6052	80	5	9	80	35	5	5	70	300	6	0	8	5	25	25	25	25	50	50	50	50	50	50	1	0	1		10	107712	100	0			0	7300	7400								
穴龙	6053	80	5	9	80	35	5	5	70	300	6	0	8	5	25	25	25	25	50	50	50	50	50	50	1	0	1		10	107713	100	0			0	7300	7400								
阿尔杰斯神的使徒	6054	80	5	9	300	33	14	5	132	300	6	0	10	10	30	30	30	30	100	100	100	100	100	100	1	0	2	2	10	107203	100	0			0	7300	7400								
阿尔杰斯神的使徒	6055	80	5	9	286	28	12	5	160	300	6	0	10	2	30	30	30	30	50	50	50	50	50	50	1	0	1	1	10	107203	100	0			0	7300	7400								
木灵	6056	80	5	9	110	25	5	5	70	300	6	0	10	5	25	25	25	25	80	80	80	80	80	80	1	0	1	10	10	101402	100	0			0	7300	7400								
匍匐冒出的阴影	6057	40	5	7	100	33	20	4	75	300	6	0	10	2	25	25	25	25	80	80	80	80	80	80	2	1	1	0	0	101531	100	0			0	7300	7400								
匍匐冒出的阴影	6058	40	5	7	100	35	20	4	75	300	6	0	10	2	25	25	25	25	80	80	80	80	80	80	2	1	1	0	0	101532	100	0			0	7300	7400								
匍匐冒出的阴影	6059	40	5	7	100	35	20	4	72	300	6	0	10	2	25	25	25	25	80	80	80	80	80	80	2	1	1	0	0	101533	100	0			0	7300	7400								
奇美拉	6060	80	5	9	310	32	2	4	130	300	6	0	8	8	25	25	25	25	100	100	100	100	100	100	1	0	1	1	10	107900	100	0			0	7300	7400								
奇美拉	6061	80	5	9	350	34	3	4	155	300	6	0	8	8	30	30	30	30	100	100	100	100	100	100	1	0	1	1	10	107903	100	0			0	7300	7400								
奇美拉	6062	80	5	9	350	34	3	4	155	300	6	0	8	8	30	30	30	30	100	100	100	100	100	100	1	0	1	1	10	107901	100	0			0	7300	7400								
中间试验官	6063	80	5	9	280	2	2	2	4	300	6	0	70	0	25	25	25	25	80	80	80	80	80	80	1	0	0	0	10	106502	100	0			0	7300	7400								
中间试验官	6064	80	5	9	280	2	2	2	4	300	6	0	70	0	25	25	25	25	80	80	80	80	80	80	1	0	0	0	10	106677	100	0			0	7300	7400								
中间试验官	6065	80	5	9	280	2	2	2	4	300	6	0	70	0	25	25	25	25	80	80	80	80	80	80	1	0	0	0	10	106502	100	0			0	7300	7400								
中间试验官	6066	80	5	9	280	2	2	2	4	300	6	0	70	0	25	25	25	25	80	80	80	80	80	80	1	0	0	0	10	106677	100	0			0	7300	7400								
毕业试验官	6067	80	5	9	320	2	2	2	4	300	6	0	70	0	25	25	25	25	80	80	80	80	80	80	1	0	0	0	10	106502	100	0			0	7300	7400								
毕业试验官	6068	80	5	9	320	2	2	2	4	300	6	0	70	0	25	25	25	25	80	80	80	80	80	80	1	0	0	0	10	106677	100	0			0	7300	7400								
黑暗医生阿鲁巴斯	6069	80	5	9	350	40	2	4	165	300	6	0	15	15	30	30	30	30	100	100	100	100	100	100	1	0	1	0	10	100602	100	0			0	7300	7400								
奇美拉	6070	80	5	9	350	34	2	4	155	300	6	0	8	6	30	30	30	30	100	100	100	100	100	100	1	0	0	1	10	107903	100	0			0	7300	7400								
奇美拉	6071	80	5	9	350	34	2	4	155	300	6	0	8	6	30	30	30	30	100	100	100	100	100	100	1	0	0	1	10	107901	100	0			0	7300	7400								
小豆	6072	40	5	0	200	48	18	30	80	300	6	0	5	3	25	25	25	25	100	100	100	100	100	100	2	1	0	1	0	106627	100	0			0	7300	7400								
小梅	6073	40	5	0	250	48	15	25	80	300	6	0	5	3	25	25	25	25	100	100	100	100	100	100	2	1	0	0	5	106626	100	0			0	7300	7400								
小樱	6074	40	5	0	250	48	15	25	80	300	6	0	5	3	25	25	25	25	100	100	100	100	100	100	2	1	0	0	5	106627	100	0			0	7300	7400								
山吹	6075	40	5	0	300	2	2	100	2	300	6	100	5	3	25	25	25	25	100	100	100	100	100	100	2	1	0	0	0	106627	100	0			0	7300	7400								
奇美拉	6076	80	5	9	320	34	2	4	130	300	6	0	8	8	25	25	25	25	80	80	80	80	80	80	1	0	0	1	10	107900	100	0			0	7300	7400								
傲慢的守门者	6077	100	5	9	360	22	3	3	175	300	6	0	10	5	40	40	40	40	100	100	100	100	100	100	2	1	1	3	0	107914	100	0			0	7300	7400								
地狱猎犬	6078	50	5	9	120	36	26	18	70	300	6	50	10	2	30	30	30	30	30	100	100	100	100	100	1	0	0	1	6	101032	100	0			0	7300	7400								
嫉妒的守门者	6079	100	5	9	360	22	3	3	175	300	6	0	10	5	40	40	40	40	100	100	100	100	100	100	2	1	1	3	0	107914	100	0			0	7300	7400								
水龙蜥	6080	50	5	9	125	36	34	12	67	300	6	50	5	1	30	30	30	30	100	30	100	100	100	100	1	0	0	12	6	101721	100	0			0	7300	7400								
暴食的守门者	6081	100	5	9	360	22	3	3	175	300	6	0	10	5	40	40	40	40	100	100	100	100	100	100	2	1	1	3	0	107914	100	0			0	7300	7400								
半兽人	6082	50	5	9	124	34	25	14	70	300	6	50	5	0	30	30	30	30	100	100	30	100	100	100	1	0	0	2	6	107803	100	0			0	7300	7400								
色欲的守门者	6083	100	5	9	360	22	3	3	175	300	6	0	10	5	40	40	40	40	100	100	100	100	100	100	2	1	1	3	0	107914	100	0			0	7300	7400								
红蝎	6084	50	5	9	115	25	38	16	70	300	6	50	10	0	30	30	30	30	100	100	100	30	100	100	1	0	0	3	6	101301	100	0			0	7300	7400								
怠惰的守门者	6085	100	5	9	360	22	3	3	175	300	6	0	10	5	40	40	40	40	100	100	100	100	100	100	2	1	1	3	0	107914	100	0			0	7300	7400								
赤目黑熊	6086	50	5	9	120	32	24	18	70	300	6	50	10	2	30	30	30	30	100	100	100	100	30	100	1	0	0	2	6	101013	100	0			0	7300	7400								
贪欲的守门者	6087	100	5	9	360	22	3	3	175	300	6	0	10	5	40	40	40	40	100	100	100	100	100	100	2	1	1	3	0	107914	100	0			0	7300	7400								
妖狐	6088	50	5	9	118	31	18	28	70	300	6	50	8	3	30	30	30	30	100	100	100	100	100	30	1	0	1	0	6	101005	100	0			0	7300	7400								
愤怒的守门者	6089	100	5	9	360	22	3	3	175	300	6	0	10	5	40	40	40	40	100	100	100	100	100	100	2	1	1	3	0	107914	100	0			0	7300	7400								
独角兽	6090	50	5	9	122	33	26	24	70	300	6	50	8	1	30	30	30	30	90	90	90	90	90	90	1	0	0	3	6	107001	100	0			0	7300	7400								
阿尔卡迪亚	6091	80	5	9	370	14	6	10	183	300	6	0	11	36	40	40	40	40	100	100	100	100	100	100	1	0	1	1	10	100654	100	0			0	7300	7400								
鼠王	6092	50	5	9	135	30	23	23	91	300	6	50	11	6	30	30	30	30	100	100	100	100	100	100	1	0	0	1	6	101025	100	0			0	7300	7400								
露比	6093	80	5	9	350	18	7	11	180	300	6	0	8	36	40	40	40	40	100	100	100	100	100	100	1	0	1	1	10	100654	100	0			0	7300	7400								
水蓝鼠	6094	50	5	9	118	33	25	24	83	300	6	50	10	3	30	30	30	30	100	100	100	100	100	100	1	0	0	1	6	101024	100	0			0	7300	7400								
夏拉拉导士	7000	30	5	9	100	4	4	4	4	300	6	0	1	5	20	20	20	20	0	0	0	0	0	0	2	0	0	0	10	101923	0	0			0	7300	7400								
夏拉拉导士	7001	30	5	9	100	4	4	4	4	300	6	0	1	5	20	20	20	20	0	0	0	0	0	0	2	0	0	0	10	101902	0	0			0	7300	7400								
夏拉拉导士	7002	30	5	9	100	4	4	4	4	300	6	0	1	5	20	20	20	20	0	0	0	0	0	0	2	0	0	0	10	101024	0	0			0	7300	7400								
托托仙人	7003	30	5	9	60	20	20	20	20	300	6	0	1	5	20	20	20	20	0	0	0	0	0	0	2	0	0	0	10	101250	0	0			0	7300	7400								
托托仙入	7004	30	5	9	70	30	30	30	30	300	6	0	1	5	30	30	30	30	0	0	0	0	0	0	2	0	0	0	10	101612	0	0			0	7300	7400								
托托仙人	7005	30	5	9	90	40	40	40	40	300	6	0	1	5	40	40	40	40	0	0	0	0	0	0	2	0	0	0	10	101900	0	0			0	7300	7400								
奇奇	7006	30	5	9	200	25	30	0	80	200	4	20	10	0	0	60	40	0	100	100	100	100	100	100	1	1	10	10	7	107801	100	0			0	7300	7400	30							
欧克山贼	7007	30	5	0	70	30	30	10	10	200	4	50	5	0	40	0	0	60	0	0	0	0	0	0	0	1	5	5	7	107801	100	0			0	7300	7400								
欧克山贼	7008	30	5	0	80	25	30	10	10	200	4	50	5	0	40	0	0	60	0	0	0	0	0	0	0	1	5	5	7	107803	100	0			0	7300	7400								
死亡狮鹫兽	7009	30	5	3	480	63	37	32	87	200	4	50	2	3	80	50	50	50	50	50	50	50	50	50	0	1	5	6	10	107200	100	0			0	7300	7400								
狮鹫兽	7010	30	5	3	360	45	32	55	58	200	4	50	2	3	80	30	30	30	30	30	30	30	30	30	0	1	5	5	7	107200	100	0			0	7300	7400								
狮鹫兽	7011	30	5	3	360	45	32	55	58	200	4	50	2	3	80	30	30	30	30	30	30	30	30	30	0	1	5	5	7	107200	100	0			0	7300	7400								
帝国兵	7012	40	5	0	40	42	28	30	120	300	6	0	0	10	50	50	0	0	50	50	50	50	50	50	2	1	0	0	0	100553	100	0			0	7300	7400								
帝国兵	7013	40	5	0	50	42	28	30	80	300	6	0	0	10	0	0	50	50	50	50	50	50	50	50	2	1	0	0	0	100678	100	0			0	7300	7400								
帝国兵迪普拉	7014	40	5	0	110	50	30	30	80	300	6	0	3	3	25	25	25	25	80	80	80	80	80	80	2	1	1	0	0	100678	100	0			0	7300	7400								
少年兵凯拉	7015	40	5	0	110	40	30	30	120	300	6	0	5	0	25	25	25	25	80	80	80	80	80	80	2	1	2	0	0	100553	100	0			0	7300	7400								
阿夏芙	7016	40	5	9	180	11	6	6	180	300	6	0	3	2	30	30	30	30	100	100	100	100	100	100	1	0	1	0	6	107202	100	0			0	7300	7400								
阿夏芙	7017	40	5	9	180	11	6	6	180	300	6	0	3	2	30	30	30	30	100	100	100	100	100	100	1	0	1	0	6	107201	100	0			0	7300	7400								
阿夏芙	7018	40	5	9	180	11	6	6	180	300	6	0	3	2	30	30	30	30	100	100	100	100	100	100	1	0	1	0	6	107201	100	0			0	7300	7400								
阿夏芙	7019	40	5	9	180	11	6	6	180	300	6	0	3	2	30	30	30	30	100	100	100	100	100	100	1	0	1	0	6	107202	100	0			0	7300	7400								
帕鲁凯斯的亡灵	7020	70	5	9	240	32	6	4	80	300	6	0	5	5	40	40	40	40	100	100	100	100	100	100	2	1	0	0	0	101532	100	0			0	7300	7400								
士兵可可贝的亡灵	7021	40	5	9	200	23	8	4	60	300	6	0	5	5	25	25	25	25	80	80	80	80	80	80	2	1	2	0	0	101114	100	0			0	7300	7400								
士兵托鲁克的亡灵	7022	40	5	9	200	23	8	4	60	300	6	0	5	5	25	25	25	25	80	80	80	80	80	80	2	1	2	0	0	101114	100	0			0	7300	7400								
帕鲁凯斯	7023	100	5	9	366	21	3	3	176	300	6	0	10	5	50	50	50	50	100	100	100	100	100	100	2	1	2	5	0	107911	100	0			0	7300	7400								
反抗军之灵	7024	40	5	2	0	27	0	25	100	300	6	0	0	0	25	25	25	25	80	80	80	80	80	80	2	1	0	0	0	101205	100	0			0	7300	7400								
百年草？	7025	20	5	5	34	15	11	11	24	100	2	30	0	0	80	20	0	0	0	0	0	0	0	0	0	3	0	0	9	101410	100	0			0	7300	7400	1930							
百年草	7026	100	5	5	1000	2	2	2	2	100	2	30	0	0	80	20	0	0	0	0	0	0	0	0	0	3	0	0	9	101410	100	0			0	7300	7400	1930							
艾儿卡丝	7027	100	5	9	366	19	3	5	188	300	6	0	5	45	50	50	50	50	100	100	100	100	100	100	2	1	2	1	0	100702	100	0			0	7300	7400								
艾儿卡丝的手下	7028	100	5	9	110	24	3	3	60	300	6	0	4	4	25	25	25	25	40	40	40	40	40	40	2	1	1	1	0	100727	100	0			0	7300	7400								
艾儿卡丝的手下	7029	100	5	9	105	23	3	3	60	300	6	0	3	1	25	25	25	25	70	70	70	70	70	70	2	1	1	1	0	106527	100	0			0	7300	7400								
白银之骑士豪尔	7030	100	5	9	400	19	2	4	165	300	6	0	10	5	35	35	35	35	100	100	100	100	100	100	2	1	1	36	0	106555	100	0			0	7300	7400								
魔术师乌莉儿	7031	100	5	9	190	18	2	4	130	300	6	0	1	5	25	25	25	25	60	60	60	60	60	60	2	1	0	0	0	106604	100	0			0	7300	7400								
小乌	7032	100	5	9	380	14	3	2	155	300	6	0	4	0	0	100	0	0	100	100	0	100	100	100	2	1	1	7	0	101501	100	0			0	7300	7400								
猎人凯杰尔	7033	100	5	9	165	20	3	4	70	300	6	0	4	11	25	25	25	25	100	100	100	0	100	0	2	1	1	0	0	106427	100	0			0	7300	7400								
剑士罗严	7034	100	5	9	210	22	3	4	68	300	6	0	6	8	25	25	25	25	0	100	100	100	0	100	2	1	1	3	0	106452	100	0			0	7300	7400								
僧侣帕利耶	7035	100	5	9	176	18	3	5	100	300	6	0	3	10	25	25	25	25	100	100	100	100	100	0	2	1	0	0	0	106654	100	0			0	7300	7400								
熊美	7036	100	5	9	181	26	2	4	50	300	6	0	10	5	20	80	0	0	100	0	0	100	100	100	2	1	1	2	0	101012	100	0			0	7300	7400								
受诅咒者	7037	100	5	9	385	12	11	11	175	300	6	0	10	0	50	50	50	50	100	100	100	100	100	100	1	0	2	10	10	101911	100	0			0	7300	7400								
受诅咒者	7038	100	5	9	385	12	11	11	175	300	6	0	10	0	50	50	50	50	100	100	100	100	100	100	1	0	2	10	10	101912	100	0			0	7300	7400								
受诅咒者	7039	100	5	9	385	12	11	11	175	300	6	0	10	0	50	50	50	50	100	100	100	100	100	100	1	0	2	10	10	101913	100	0			0	7300	7400								
百合之少女薇丝	7040	100	5	9	380	20	4	4	140	300	6	0	10	5	35	35	35	35	100	100	100	100	100	100	2	1	1	0	0	106726	100	0			0	7300	7400								
独角兽	7041	50	5	9	120	33	28	28	80	300	6	50	10	0	0	100	0	0	100	100	100	100	100	100	1	0	2	2	6	107001	100	0			0	7300	7400								
飞马	7042	50	5	9	120	33	28	28	80	300	6	50	10	0	0	0	100	0	100	100	100	100	100	100	1	0	2	2	6	107002	100	0			0	7300	7400								
山飞甲	7043	50	5	9	120	33	28	28	80	300	6	50	10	0	100	0	0	0	100	100	100	100	100	100	1	0	2	2	6	107000	100	0			0	7300	7400								
无名者	7045	100	5	9	250	24	4	4	40	300	6	0	10	0	50	50	50	50	100	100	100	100	100	100	2	1	1	10	0	100428	100	0			0	7300	7400								
耶卡	7046	100	5	9	180	20	4	7	108	300	6	0	10	7	35	35	35	35	100	100	100	100	100	100	2	1	1	1	0	107103	100	0			0	7300	7400								
通灵师	7047	100	5	9	160	10	10	10	70	300	6	0	5	10	25	25	25	25	100	100	100	100	100	100	2	1	0	0	0	106704	100	0			0	7300	7400								
蛟龙	7048	20	5	9	240	48	30	7	100	300	6	0	8	0	0	60	40	0	100	100	100	100	100	100	1	2	1	3	6	107701	100	0			0	7300	7400	7630							
埃及眼镜蛇	7049	20	5	9	240	48	30	7	100	300	6	0	8	0	0	0	60	40	100	100	100	100	100	100	0	2	1	3	6	107702	100	0			0	7300	7400	7730							
希特拉	7050	20	5	9	240	48	30	7	100	300	6	0	8	0	60	40	0	0	100	100	100	100	100	100	0	2	1	3	6	107700	100	0			0	7300	7400	7530							
残酷收割者	7051	20	5	2	49	39	18	15	36	300	6	0	0	0	100	0	0	0	0	0	0	0	0	0	0	4	0	0	6	107100	100	0			0	7300	7400								
死者之王	7052	20	5	2	48	39	18	15	37	300	6	0	0	0	0	0	100	0	0	0	0	0	0	0	1	4	0	0	6	107102	100	0	169		0	7300	7400								
沉默之龙诺利	7053	100	5	9	372	13	5	5	167	300	6	0	10	0	50	50	50	50	100	100	100	100	100	100	1	0	1	2	10	101902	100	0			0	7300	7400								
红翼龙	7054	50	5	9	120	33	28	28	80	300	6	0	5	0	20	20	40	20	100	100	100	100	100	100	1	0	0	1	6	101712	100	0			0	7300	7400								
尸妖	7055	20	5	2	48	39	18	15	36	300	6	0	0	0	0	100	0	0	0	0	0	0	0	0	1	4	0	0	6	107101	100	0	168		0	7300	7400								
八岐大蛇	7056	20	5	9	240	48	30	7	100	300	6	0	8	0	20	0	0	80	100	100	100	100	100	100	0	2	0	1	6	107703	100	0			0	7300	7400	7530							
盲目之龙艾汀	7057	100	5	9	372	13	5	5	168	300	6	0	10	0	50	50	50	50	100	100	100	100	100	100	1	0	1	2	10	101901	100	0			0	7300	7400								
海之斗神	7058	50	5	9	124	32	26	24	70	300	6	0	8	0	20	40	20	20	100	100	100	100	100	100	1	0	0	2	6	101811	100	0			0	7300	7400								
失翼之龙杜瓦	7059	100	5	9	375	13	5	5	168	300	6	0	8	0	50	50	50	50	100	100	100	100	100	100	1	0	1	2	10	101900	100	0			0	7300	7400								
勇者里雍	7060	100	5	9	505	18	1	1	214	300	6	0	10	12	50	50	50	50	100	100	100	100	100	100	2	1	1	3	0	107913	100	0			0	7300	7400								
麒麟	7061	50	5	9	145	32	26	25	81	300	6	0	10	6	40	20	20	20	100	100	100	100	100	100	1	0	0	2	6	107003	100	0			0	7300	7400								
耶卡	7062	100	5	9	270	21	4	6	150	300	6	0	10	5	35	35	35	35	100	100	100	100	100	100	2	1	1	1	0	107103	100	0			0	7300	7400								
巫医	7063	100	5	9	150	10	10	12	80	300	6	0	5	1	25	25	25	25	100	100	100	100	100	100	2	1	0	0	0	106704	100	0			0	7300	7400								
招魂者	7064	100	5	9	260	29	4	6	140	300	6	0	7	3	50	50	50	50	100	100	100	100	100	100	2	1	0	4	0	107103	100	0			0	7300	7400								
